project_id,student_id,project_title,domain,tech_stack,complexity,team_size,has_deployment,has_github,duration_weeks,year
RW-PROJ-SRM_STA_042-02,SRM_STA_042,Skill Gap Analyzer,Cloud,"FastAPI,AWS,Pandas",Basic,1,True,True,5,2023
RW-PROJ-SRM_STA_042-03,SRM_STA_042,Skill Gap Analyzer,IoT,"Python,AWS,React",Basic,3,False,True,3,2025
RW-PROJ-SRM_STA_042-04,SRM_STA_042,Candidate Ranking System,Data,"SQL,Pandas,Python",Intermediate,2,True,True,5,2023
RW-PROJ-SRM_STA_042-05,SRM_STA_042,Skill Gap Analyzer,AI,"Docker,SQL,React",Advanced,4,False,True,4,2026
RW-PROJ-SRM_STA_043-01,SRM_STA_043,Resume Intelligence Dashboard,Data,"React,SQL,Pandas",Intermediate,1,False,True,10,2024
RW-PROJ-SRM_STA_043-02,SRM_STA_043,Skill Gap Analyzer,Data,"Python,Docker,AWS",Advanced,2,False,True,8,2026
RW-PROJ-SRM_STA_043-03,SRM_STA_043,Skill Gap Analyzer,Web,"AWS,SQL,React",Advanced,4,False,False,12,2022
RW-PROJ-SRM_STA_043-04,SRM_STA_043,Resume Intelligence Dashboard,IoT,"AWS,React,Docker",Advanced,4,True,False,11,2026
RW-PROJ-SRM_STA_043-05,SRM_STA_043,Skill Gap Analyzer,Data,"AWS,Pandas,React",Advanced,2,False,False,11,2024
RW-PROJ-SRM_STA_044-01,SRM_STA_044,Placement Eligibility Engine,Web,"Python,React,FastAPI",Basic,1,True,True,10,2026
RW-PROJ-SRM_STA_044-02,SRM_STA_044,Skill Gap Analyzer,Data,"Docker,React,SQL",Advanced,3,True,False,3,2026
RW-PROJ-SRM_STA_044-03,SRM_STA_044,Placement Eligibility Engine,Data,"Python,AWS,React",Intermediate,2,False,True,6,2023
RW-PROJ-SRM_STA_044-04,SRM_STA_044,Resume Intelligence Dashboard,AI,"AWS,SQL,FastAPI",Intermediate,3,False,True,11,2024
RW-PROJ-SRM_STA_044-05,SRM_STA_044,Placement Eligibility Engine,Cloud,"FastAPI,SQL,AWS",Basic,1,True,False,7,2023
RW-PROJ-SRM_STA_045-01,SRM_STA_045,Placement Eligibility Engine,Cloud,"AWS,FastAPI,React",Basic,2,False,False,9,2022
RW-PROJ-SRM_STA_045-02,SRM_STA_045,Placement Eligibility Engine,AI,"FastAPI,Python,Pandas",Intermediate,1,False,False,3,2023
RW-PROJ-SRM_STA_045-03,SRM_STA_045,Placement Eligibility Engine,AI,"SQL,React,FastAPI",Basic,1,True,False,8,2022
RW-PROJ-SRM_STA_045-04,SRM_STA_045,Placement Eligibility Engine,Web,"Pandas,FastAPI,Docker",Basic,3,False,False,3,2026
RW-PROJ-SRM_STA_045-05,SRM_STA_045,Skill Gap Analyzer,IoT,"Python,Docker,AWS",Basic,3,False,True,9,2023
RW-PROJ-SRM_STA_046-01,SRM_STA_046,Candidate Ranking System,Web,"AWS,Docker,SQL",Advanced,3,False,False,10,2024
RW-PROJ-SRM_STA_046-02,SRM_STA_046,Skill Gap Analyzer,AI,"Docker,Python,React",Advanced,2,False,True,10,2022
RW-PROJ-SRM_STA_046-03,SRM_STA_046,Resume Intelligence Dashboard,IoT,"Pandas,AWS,SQL",Basic,1,False,False,9,2024
RW-PROJ-SRM_STA_046-04,SRM_STA_046,Skill Gap Analyzer,Cloud,"Pandas,Docker,AWS",Advanced,3,False,True,6,2025
RW-PROJ-SRM_STA_046-05,SRM_STA_046,Candidate Ranking System,IoT,"Pandas,FastAPI,AWS",Intermediate,2,False,True,9,2026
RW-PROJ-SRM_STA_047-01,SRM_STA_047,Skill Gap Analyzer,Web,"Python,React,Docker",Basic,4,False,False,5,2026
RW-PROJ-SRM_STA_047-02,SRM_STA_047,Skill Gap Analyzer,Cloud,"Pandas,AWS,SQL",Intermediate,1,False,False,3,2026
RW-PROJ-SRM_STA_047-03,SRM_STA_047,Placement Eligibility Engine,IoT,"React,Python,Pandas",Intermediate,4,True,True,12,2026
RW-PROJ-SRM_STA_047-04,SRM_STA_047,Skill Gap Analyzer,Web,"Pandas,React,SQL",Basic,4,True,False,6,2025
RW-PROJ-SRM_STA_047-05,SRM_STA_047,Resume Intelligence Dashboard,Web,"Pandas,React,FastAPI",Advanced,1,True,True,8,2025
RW-PROJ-SRM_STA_048-01,SRM_STA_048,Resume Intelligence Dashboard,Data,"Python,SQL,AWS",Intermediate,2,False,True,8,2023
RW-PROJ-SRM_STA_048-02,SRM_STA_048,Resume Intelligence Dashboard,Data,"Pandas,AWS,FastAPI",Basic,2,False,True,10,2026
RW-PROJ-SRM_STA_048-03,SRM_STA_048,Resume Intelligence Dashboard,Data,"React,Docker,Pandas",Basic,1,True,False,6,2023
RW-PROJ-SRM_STA_048-04,SRM_STA_048,Placement Eligibility Engine,IoT,"FastAPI,AWS,Docker",Advanced,3,False,False,7,2024
RW-PROJ-SRM_STA_048-05,SRM_STA_048,Candidate Ranking System,AI,"AWS,Docker,Pandas",Basic,2,True,True,5,2026
RW-PROJ-SRM_STA_049-01,SRM_STA_049,Skill Gap Analyzer,Data,"Python,AWS,Pandas",Advanced,4,False,True,3,2026
RW-PROJ-SRM_STA_049-02,SRM_STA_049,Resume Intelligence Dashboard,Web,"AWS,FastAPI,Python",Basic,1,False,False,9,2022
RW-PROJ-SRM_STA_049-03,SRM_STA_049,Placement Eligibility Engine,Cloud,"Docker,Pandas,Python",Intermediate,4,True,True,10,2022
RW-PROJ-SRM_STA_049-04,SRM_STA_049,Resume Intelligence Dashboard,Web,"AWS,Python,Pandas",Intermediate,2,False,False,8,2026
RW-PROJ-SRM_STA_049-05,SRM_STA_049,Candidate Ranking System,Web,"AWS,Docker,Pandas",Basic,3,True,True,10,2023
RW-PROJ-SRM_STA_050-01,SRM_STA_050,Placement Eligibility Engine,Data,"Pandas,Docker,AWS",Advanced,2,True,True,12,2025
RW-PROJ-SRM_STA_050-02,SRM_STA_050,Resume Intelligence Dashboard,IoT,"Docker,FastAPI,React",Basic,2,False,True,8,2022
RW-PROJ-SRM_STA_050-03,SRM_STA_050,Placement Eligibility Engine,Cloud,"React,Pandas,SQL",Basic,4,False,True,10,2023
RW-PROJ-SRM_STA_050-04,SRM_STA_050,Candidate Ranking System,IoT,"Python,Docker,React",Advanced,2,False,True,5,2026
RW-PROJ-SRM_STA_050-05,SRM_STA_050,Candidate Ranking System,Web,"SQL,React,AWS",Advanced,1,False,True,7,2024
RW-PROJ-SRM_STA_051-01,SRM_STA_051,Resume Intelligence Dashboard,Cloud,"FastAPI,Docker,Python",Advanced,3,True,False,10,2026
RW-PROJ-SRM_STA_051-02,SRM_STA_051,Candidate Ranking System,AI,"React,Pandas,Python",Intermediate,4,False,True,9,2022
RW-PROJ-SRM_STA_051-03,SRM_STA_051,Skill Gap Analyzer,Web,"FastAPI,SQL,AWS",Advanced,3,False,True,9,2023
RW-PROJ-SRM_STA_051-04,SRM_STA_051,Resume Intelligence Dashboard,Cloud,"Python,Docker,AWS",Basic,3,True,True,12,2024
RW-PROJ-SRM_STA_051-05,SRM_STA_051,Skill Gap Analyzer,Web,"FastAPI,Pandas,React",Advanced,4,False,True,3,2026
RW-PROJ-SRM_STA_052-01,SRM_STA_052,Placement Eligibility Engine,Cloud,"Docker,SQL,Python",Intermediate,1,True,True,12,2022
RW-PROJ-SRM_STA_052-02,SRM_STA_052,Resume Intelligence Dashboard,Cloud,"FastAPI,Python,AWS",Basic,3,False,False,4,2025
RW-PROJ-SRM_STA_052-03,SRM_STA_052,Skill Gap Analyzer,Web,"Pandas,Python,Docker",Basic,4,False,True,4,2023
RW-PROJ-SRM_STA_052-04,SRM_STA_052,Candidate Ranking System,Cloud,"SQL,AWS,Pandas",Basic,2,False,True,12,2026
RW-PROJ-SRM_STA_052-05,SRM_STA_052,Resume Intelligence Dashboard,AI,"SQL,Docker,Pandas",Advanced,1,False,True,4,2023
RW-PROJ-SRM_STA_053-01,SRM_STA_053,Skill Gap Analyzer,IoT,"Python,FastAPI,Pandas",Intermediate,2,True,True,4,2025
RW-PROJ-SRM_STA_053-02,SRM_STA_053,Placement Eligibility Engine,AI,"FastAPI,SQL,Docker",Intermediate,3,True,True,11,2024
RW-PROJ-SRM_STA_053-03,SRM_STA_053,Candidate Ranking System,AI,"Python,React,SQL",Intermediate,2,False,False,8,2024
RW-PROJ-SRM_STA_053-04,SRM_STA_053,Placement Eligibility Engine,Data,"Python,Docker,SQL",Advanced,1,True,False,12,2024
RW-PROJ-SRM_STA_053-05,SRM_STA_053,Placement Eligibility Engine,IoT,"Python,Pandas,SQL",Advanced,2,True,False,7,2026
RW-PROJ-SRM_STA_054-01,SRM_STA_054,Candidate Ranking System,Data,"SQL,Docker,AWS",Intermediate,1,True,True,12,2022
RW-PROJ-SRM_STA_054-02,SRM_STA_054,Candidate Ranking System,Data,"AWS,Pandas,Docker",Advanced,1,True,True,4,2022
RW-PROJ-SRM_STA_054-03,SRM_STA_054,Placement Eligibility Engine,AI,"Docker,Python,React",Basic,3,True,True,6,2023
RW-PROJ-SRM_STA_054-04,SRM_STA_054,Resume Intelligence Dashboard,Web,"AWS,SQL,FastAPI",Basic,1,False,True,4,2022
RW-PROJ-SRM_STA_054-05,SRM_STA_054,Skill Gap Analyzer,AI,"SQL,Docker,FastAPI",Intermediate,3,True,True,12,2025
RW-PROJ-SRM_STA_055-01,SRM_STA_055,Skill Gap Analyzer,Data,"AWS,Pandas,React",Advanced,1,True,False,8,2025
RW-PROJ-SRM_STA_055-02,SRM_STA_055,Candidate Ranking System,IoT,"FastAPI,React,Pandas",Basic,1,False,False,7,2026
RW-PROJ-SRM_STA_055-03,SRM_STA_055,Resume Intelligence Dashboard,Web,"Pandas,Python,AWS",Basic,1,True,False,3,2025
RW-PROJ-SRM_STA_055-04,SRM_STA_055,Candidate Ranking System,Data,"SQL,Python,FastAPI",Basic,3,False,False,11,2025
RW-PROJ-SRM_STA_055-05,SRM_STA_055,Skill Gap Analyzer,AI,"Pandas,SQL,AWS",Basic,1,True,True,9,2023
RW-PROJ-SRM_STA_056-01,SRM_STA_056,Candidate Ranking System,Data,"Docker,AWS,React",Basic,3,True,False,8,2025
RW-PROJ-SRM_STA_056-02,SRM_STA_056,Placement Eligibility Engine,AI,"AWS,Pandas,Docker",Intermediate,1,False,True,4,2023
RW-PROJ-SRM_STA_056-03,SRM_STA_056,Resume Intelligence Dashboard,IoT,"SQL,Pandas,FastAPI",Basic,4,True,True,3,2022
RW-PROJ-SRM_STA_056-04,SRM_STA_056,Skill Gap Analyzer,Web,"FastAPI,Docker,React",Basic,1,False,True,8,2025
RW-PROJ-SRM_STA_056-05,SRM_STA_056,Candidate Ranking System,Data,"FastAPI,SQL,Pandas",Intermediate,3,True,True,7,2024
RW-PROJ-SRM_STA_057-01,SRM_STA_057,Skill Gap Analyzer,IoT,"Python,Pandas,AWS",Advanced,3,False,True,10,2023
RW-PROJ-SRM_STA_057-02,SRM_STA_057,Candidate Ranking System,Web,"FastAPI,SQL,Docker",Advanced,2,False,True,7,2022
RW-PROJ-SRM_STA_057-03,SRM_STA_057,Candidate Ranking System,AI,"React,SQL,FastAPI",Basic,1,True,False,8,2022
RW-PROJ-SRM_STA_057-04,SRM_STA_057,Resume Intelligence Dashboard,Data,"React,SQL,AWS",Advanced,2,True,True,5,2023
RW-PROJ-SRM_STA_057-05,SRM_STA_057,Candidate Ranking System,IoT,"Python,SQL,React",Basic,4,True,False,9,2025
RW-PROJ-SRM_STA_058-01,SRM_STA_058,Resume Intelligence Dashboard,Cloud,"Python,React,FastAPI",Intermediate,2,True,True,12,2026
RW-PROJ-SRM_STA_058-02,SRM_STA_058,Skill Gap Analyzer,AI,"Docker,Pandas,React",Intermediate,1,True,True,11,2025
RW-PROJ-SRM_STA_058-03,SRM_STA_058,Resume Intelligence Dashboard,AI,"Python,SQL,Docker",Intermediate,1,True,True,8,2022
RW-PROJ-SRM_STA_058-04,SRM_STA_058,Resume Intelligence Dashboard,IoT,"AWS,FastAPI,Python",Advanced,2,True,True,10,2023
RW-PROJ-SRM_STA_058-05,SRM_STA_058,Placement Eligibility Engine,Web,"SQL,AWS,Docker",Advanced,1,True,True,6,2022
RW-PROJ-SRM_STA_059-01,SRM_STA_059,Candidate Ranking System,Cloud,"AWS,Python,Pandas",Intermediate,4,False,True,4,2026
RW-PROJ-SRM_STA_059-02,SRM_STA_059,Candidate Ranking System,AI,"FastAPI,SQL,Python",Advanced,4,False,True,5,2025
RW-PROJ-SRM_STA_059-03,SRM_STA_059,Candidate Ranking System,Data,"Python,React,SQL",Advanced,2,False,True,9,2026
RW-PROJ-SRM_STA_059-04,SRM_STA_059,Resume Intelligence Dashboard,Web,"AWS,React,SQL",Advanced,3,True,True,5,2024
RW-PROJ-SRM_STA_059-05,SRM_STA_059,Skill Gap Analyzer,Cloud,"Python,AWS,Pandas",Intermediate,4,True,False,11,2026
RW-PROJ-SRM_STA_060-01,SRM_STA_060,Candidate Ranking System,Cloud,"AWS,SQL,React",Basic,2,False,True,6,2022
RW-PROJ-SRM_STA_060-02,SRM_STA_060,Resume Intelligence Dashboard,AI,"React,Python,Docker",Basic,3,True,True,4,2024
RW-PROJ-SRM_STA_060-03,SRM_STA_060,Placement Eligibility Engine,IoT,"Pandas,React,AWS",Advanced,4,True,True,11,2023
RW-PROJ-SRM_STA_060-04,SRM_STA_060,Resume Intelligence Dashboard,Cloud,"Pandas,AWS,Docker",Basic,1,False,True,4,2022
RW-PROJ-SRM_STA_060-05,SRM_STA_060,Candidate Ranking System,Web,"Python,FastAPI,AWS",Intermediate,1,False,True,7,2025
RW-PROJ-SRM_STA_061-01,SRM_STA_061,Resume Intelligence Dashboard,AI,"Pandas,FastAPI,React",Advanced,3,False,True,6,2022
RW-PROJ-SRM_STA_061-02,SRM_STA_061,Resume Intelligence Dashboard,AI,"Docker,React,FastAPI",Advanced,4,True,True,11,2025
RW-PROJ-SRM_STA_061-03,SRM_STA_061,Resume Intelligence Dashboard,Cloud,"Docker,Pandas,React",Intermediate,4,True,False,4,2026
RW-PROJ-SRM_STA_061-04,SRM_STA_061,Skill Gap Analyzer,Data,"React,SQL,Pandas",Basic,2,False,True,6,2025
RW-PROJ-SRM_STA_061-05,SRM_STA_061,Resume Intelligence Dashboard,AI,"Docker,AWS,React",Basic,1,False,True,7,2022
RW-PROJ-SRM_STA_062-01,SRM_STA_062,Placement Eligibility Engine,AI,"SQL,AWS,React",Basic,2,True,True,10,2022
RW-PROJ-SRM_STA_062-02,SRM_STA_062,Resume Intelligence Dashboard,Cloud,"Docker,Python,SQL",Intermediate,4,False,True,3,2024
RW-PROJ-SRM_STA_062-03,SRM_STA_062,Candidate Ranking System,Cloud,"Python,Pandas,AWS",Intermediate,1,False,True,9,2026
RW-PROJ-SRM_STA_062-04,SRM_STA_062,Resume Intelligence Dashboard,Data,"Python,FastAPI,SQL",Basic,3,True,True,12,2023
RW-PROJ-SRM_STA_062-05,SRM_STA_062,Resume Intelligence Dashboard,Data,"AWS,FastAPI,Pandas",Intermediate,1,True,True,7,2026
RW-PROJ-SRM_STA_063-01,SRM_STA_063,Resume Intelligence Dashboard,Data,"Pandas,AWS,FastAPI",Basic,4,False,True,7,2026
RW-PROJ-SRM_STA_063-02,SRM_STA_063,Skill Gap Analyzer,AI,"Pandas,React,SQL",Intermediate,3,True,False,5,2023
RW-PROJ-SRM_STA_063-03,SRM_STA_063,Resume Intelligence Dashboard,Web,"Python,AWS,Docker",Basic,4,True,False,6,2022
RW-PROJ-SRM_STA_063-04,SRM_STA_063,Skill Gap Analyzer,Data,"Python,AWS,SQL",Advanced,1,True,True,4,2026
RW-PROJ-SRM_STA_063-05,SRM_STA_063,Candidate Ranking System,AI,"FastAPI,Python,React",Basic,3,True,True,9,2022
RW-PROJ-SRM_STA_064-01,SRM_STA_064,Candidate Ranking System,IoT,"AWS,Python,FastAPI",Basic,4,True,True,8,2024
RW-PROJ-SRM_STA_064-02,SRM_STA_064,Placement Eligibility Engine,IoT,"SQL,React,Docker",Basic,3,False,True,4,2023
RW-PROJ-SRM_STA_064-03,SRM_STA_064,Candidate Ranking System,Cloud,"SQL,Python,Docker",Advanced,1,True,True,12,2023
RW-PROJ-SRM_STA_064-04,SRM_STA_064,Candidate Ranking System,Cloud,"React,FastAPI,Docker",Advanced,2,True,True,12,2023
RW-PROJ-SRM_STA_064-05,SRM_STA_064,Skill Gap Analyzer,Data,"SQL,Docker,Python",Basic,4,False,True,12,2025
RW-PROJ-SRM_STA_065-01,SRM_STA_065,Candidate Ranking System,Cloud,"SQL,Pandas,React",Advanced,2,True,True,11,2022
RW-PROJ-SRM_STA_065-02,SRM_STA_065,Placement Eligibility Engine,AI,"FastAPI,Docker,SQL",Advanced,4,False,True,11,2026
RW-PROJ-SRM_STA_065-03,SRM_STA_065,Skill Gap Analyzer,AI,"React,SQL,Pandas",Intermediate,1,True,True,12,2026
RW-PROJ-SRM_STA_065-04,SRM_STA_065,Candidate Ranking System,Data,"SQL,Pandas,Docker",Basic,2,False,True,6,2025
RW-PROJ-SRM_STA_065-05,SRM_STA_065,Skill Gap Analyzer,IoT,"FastAPI,SQL,Python",Intermediate,3,False,True,10,2025
RW-PROJ-SRM_STA_066-01,SRM_STA_066,Resume Intelligence Dashboard,Web,"SQL,AWS,Python",Intermediate,1,True,False,4,2024
RW-PROJ-SRM_STA_066-02,SRM_STA_066,Placement Eligibility Engine,IoT,"SQL,Docker,Pandas",Advanced,1,True,True,3,2025
RW-PROJ-SRM_STA_066-03,SRM_STA_066,Resume Intelligence Dashboard,IoT,"SQL,React,FastAPI",Advanced,1,True,True,6,2023
RW-PROJ-SRM_STA_066-04,SRM_STA_066,Candidate Ranking System,Web,"AWS,React,SQL",Intermediate,2,True,False,10,2024
RW-PROJ-SRM_STA_066-05,SRM_STA_066,Placement Eligibility Engine,Web,"AWS,Python,FastAPI",Advanced,2,False,False,11,2026
RW-PROJ-SRM_STA_067-01,SRM_STA_067,Placement Eligibility Engine,AI,"SQL,Docker,FastAPI",Basic,4,False,True,7,2024
RW-PROJ-SRM_STA_067-02,SRM_STA_067,Candidate Ranking System,Cloud,"Docker,Pandas,AWS",Intermediate,3,True,True,6,2024
RW-PROJ-SRM_STA_067-03,SRM_STA_067,Resume Intelligence Dashboard,Data,"Pandas,Docker,React",Advanced,2,True,True,4,2026
RW-PROJ-SRM_STA_067-04,SRM_STA_067,Skill Gap Analyzer,Web,"FastAPI,Docker,Python",Advanced,1,True,False,8,2024
RW-PROJ-SRM_STA_067-05,SRM_STA_067,Resume Intelligence Dashboard,AI,"FastAPI,React,SQL",Advanced,2,True,True,9,2023
RW-PROJ-SRM_STA_068-01,SRM_STA_068,Resume Intelligence Dashboard,Data,"SQL,Pandas,React",Basic,3,True,True,9,2024
RW-PROJ-SRM_STA_068-02,SRM_STA_068,Candidate Ranking System,AI,"React,Pandas,FastAPI",Intermediate,4,False,True,11,2023
RW-PROJ-SRM_STA_068-03,SRM_STA_068,Candidate Ranking System,AI,"Pandas,AWS,Docker",Intermediate,1,True,True,3,2025
RW-PROJ-SRM_STA_068-04,SRM_STA_068,Placement Eligibility Engine,Cloud,"SQL,Pandas,FastAPI",Basic,3,False,True,4,2022
RW-PROJ-SRM_STA_068-05,SRM_STA_068,Placement Eligibility Engine,Web,"Docker,Pandas,FastAPI",Basic,1,False,True,10,2026
RW-PROJ-SRM_STA_069-01,SRM_STA_069,Resume Intelligence Dashboard,Web,"React,Pandas,Python",Basic,4,True,True,11,2025
RW-PROJ-SRM_STA_069-02,SRM_STA_069,Placement Eligibility Engine,IoT,"Pandas,Docker,Python",Intermediate,1,False,True,7,2026
RW-PROJ-SRM_STA_069-03,SRM_STA_069,Skill Gap Analyzer,IoT,"SQL,FastAPI,React",Basic,3,True,False,12,2024
RW-PROJ-SRM_STA_069-04,SRM_STA_069,Skill Gap Analyzer,Cloud,"Pandas,React,SQL",Advanced,2,False,True,10,2022
RW-PROJ-SRM_STA_069-05,SRM_STA_069,Skill Gap Analyzer,Cloud,"React,Docker,Pandas",Basic,1,False,False,4,2026
RW-PROJ-SRM_STA_070-01,SRM_STA_070,Resume Intelligence Dashboard,Web,"Docker,FastAPI,AWS",Advanced,4,False,True,12,2026
RW-PROJ-SRM_STA_070-02,SRM_STA_070,Skill Gap Analyzer,IoT,"AWS,Pandas,React",Basic,1,True,True,4,2026
RW-PROJ-SRM_STA_070-03,SRM_STA_070,Placement Eligibility Engine,Web,"React,Pandas,Python",Intermediate,1,True,False,11,2025
RW-PROJ-SRM_STA_070-04,SRM_STA_070,Candidate Ranking System,Cloud,"SQL,Docker,FastAPI",Basic,2,True,True,9,2025
RW-PROJ-SRM_STA_070-05,SRM_STA_070,Skill Gap Analyzer,Data,"Docker,FastAPI,SQL",Advanced,1,True,True,5,2024
RW-PROJ-SRM_STA_071-01,SRM_STA_071,Skill Gap Analyzer,IoT,"Python,FastAPI,SQL",Basic,3,True,True,7,2024
RW-PROJ-SRM_STA_071-02,SRM_STA_071,Resume Intelligence Dashboard,IoT,"Docker,Python,Pandas",Advanced,4,True,True,11,2022
RW-PROJ-SRM_STA_071-03,SRM_STA_071,Resume Intelligence Dashboard,Data,"Python,FastAPI,React",Advanced,2,True,False,9,2022
RW-PROJ-SRM_STA_071-04,SRM_STA_071,Resume Intelligence Dashboard,Cloud,"AWS,Docker,Python",Intermediate,1,True,True,6,2026
RW-PROJ-SRM_STA_071-05,SRM_STA_071,Resume Intelligence Dashboard,Data,"Docker,AWS,SQL",Advanced,2,True,True,8,2026
RW-PROJ-SRM_STA_072-01,SRM_STA_072,Placement Eligibility Engine,AI,"React,AWS,SQL",Intermediate,1,True,True,7,2023
RW-PROJ-SRM_STA_072-02,SRM_STA_072,Placement Eligibility Engine,Data,"Python,Pandas,SQL",Basic,3,False,True,6,2023
RW-PROJ-SRM_STA_072-03,SRM_STA_072,Skill Gap Analyzer,Web,"React,SQL,AWS",Advanced,4,False,True,12,2024
RW-PROJ-SRM_STA_072-04,SRM_STA_072,Skill Gap Analyzer,IoT,"Pandas,AWS,React",Basic,4,False,True,9,2024
RW-PROJ-SRM_STA_072-05,SRM_STA_072,Skill Gap Analyzer,Web,"SQL,AWS,FastAPI",Advanced,3,False,True,7,2023
RW-PROJ-SRM_STA_073-01,SRM_STA_073,Skill Gap Analyzer,AI,"React,FastAPI,Python",Intermediate,4,True,True,9,2026
RW-PROJ-SRM_STA_073-02,SRM_STA_073,Resume Intelligence Dashboard,Web,"FastAPI,React,SQL",Advanced,2,True,True,5,2023
RW-PROJ-SRM_STA_073-03,SRM_STA_073,Skill Gap Analyzer,AI,"Python,SQL,React",Intermediate,4,False,True,5,2023
RW-PROJ-SRM_STA_073-04,SRM_STA_073,Placement Eligibility Engine,Data,"SQL,Python,React",Basic,2,False,True,5,2026
RW-PROJ-SRM_STA_073-05,SRM_STA_073,Skill Gap Analyzer,AI,"Pandas,React,SQL",Basic,4,True,True,6,2025
RW-PROJ-SRM_STA_074-01,SRM_STA_074,Skill Gap Analyzer,Data,"Pandas,AWS,Docker",Basic,3,True,True,5,2025
RW-PROJ-SRM_STA_074-02,SRM_STA_074,Resume Intelligence Dashboard,Cloud,"Docker,Python,SQL",Advanced,1,True,True,3,2023
RW-PROJ-SRM_STA_074-03,SRM_STA_074,Skill Gap Analyzer,Web,"FastAPI,Docker,Pandas",Advanced,4,False,True,9,2025
RW-PROJ-SRM_STA_074-04,SRM_STA_074,Resume Intelligence Dashboard,Data,"Pandas,SQL,Python",Advanced,4,True,True,8,2026
RW-PROJ-SRM_STA_074-05,SRM_STA_074,Skill Gap Analyzer,AI,"Docker,React,Pandas",Advanced,4,True,False,3,2024
RW-PROJ-SRM_STA_075-01,SRM_STA_075,Resume Intelligence Dashboard,IoT,"Python,React,AWS",Advanced,4,False,True,10,2026
RW-PROJ-SRM_STA_075-02,SRM_STA_075,Placement Eligibility Engine,IoT,"FastAPI,Pandas,Python",Basic,3,False,False,4,2025
RW-PROJ-SRM_STA_075-03,SRM_STA_075,Resume Intelligence Dashboard,Data,"AWS,Docker,SQL",Intermediate,4,False,True,7,2022
RW-PROJ-SRM_STA_075-04,SRM_STA_075,Candidate Ranking System,AI,"Docker,React,FastAPI",Intermediate,3,True,True,6,2022
RW-PROJ-SRM_STA_075-05,SRM_STA_075,Skill Gap Analyzer,IoT,"Pandas,React,Docker",Intermediate,2,False,True,12,2025
RW-PROJ-SRM_STA_076-01,SRM_STA_076,Candidate Ranking System,Cloud,"React,FastAPI,Docker",Advanced,4,False,False,12,2022
RW-PROJ-SRM_STA_076-02,SRM_STA_076,Candidate Ranking System,IoT,"SQL,Python,React",Advanced,3,False,True,10,2025
RW-PROJ-SRM_STA_076-03,SRM_STA_076,Resume Intelligence Dashboard,Web,"FastAPI,Docker,React",Advanced,3,True,True,3,2024
RW-PROJ-SRM_STA_076-04,SRM_STA_076,Candidate Ranking System,Web,"Pandas,FastAPI,React",Intermediate,1,False,False,4,2026
RW-PROJ-SRM_STA_076-05,SRM_STA_076,Skill Gap Analyzer,Web,"Docker,React,Pandas",Advanced,4,False,False,12,2024
RW-PROJ-SRM_STA_077-01,SRM_STA_077,Resume Intelligence Dashboard,IoT,"FastAPI,AWS,Pandas",Basic,3,True,False,10,2022
RW-PROJ-SRM_STA_077-02,SRM_STA_077,Skill Gap Analyzer,AI,"AWS,FastAPI,Pandas",Advanced,2,True,False,8,2023
RW-PROJ-SRM_STA_077-03,SRM_STA_077,Placement Eligibility Engine,Cloud,"AWS,React,SQL",Basic,3,False,False,12,2025
RW-PROJ-SRM_STA_077-04,SRM_STA_077,Candidate Ranking System,Web,"AWS,FastAPI,Pandas",Basic,2,True,True,4,2026
RW-PROJ-SRM_STA_077-05,SRM_STA_077,Skill Gap Analyzer,Web,"React,Pandas,Python",Basic,1,True,True,11,2025
RW-PROJ-SRM_STA_078-01,SRM_STA_078,Candidate Ranking System,Web,"SQL,Python,Docker",Advanced,1,True,True,6,2024
RW-PROJ-SRM_STA_078-02,SRM_STA_078,Skill Gap Analyzer,Data,"AWS,Pandas,SQL",Intermediate,3,True,True,5,2023
RW-PROJ-SRM_STA_078-03,SRM_STA_078,Skill Gap Analyzer,AI,"React,SQL,FastAPI",Intermediate,3,False,True,12,2024
RW-PROJ-SRM_STA_078-04,SRM_STA_078,Candidate Ranking System,Cloud,"AWS,SQL,React",Advanced,2,False,True,9,2024
RW-PROJ-SRM_STA_078-05,SRM_STA_078,Placement Eligibility Engine,AI,"Docker,React,FastAPI",Intermediate,2,True,True,11,2026
RW-PROJ-SRM_STA_079-01,SRM_STA_079,Placement Eligibility Engine,Data,"AWS,Python,Pandas",Advanced,1,True,True,7,2026
RW-PROJ-SRM_STA_079-02,SRM_STA_079,Resume Intelligence Dashboard,AI,"Pandas,FastAPI,AWS",Basic,2,False,True,6,2023
RW-PROJ-SRM_STA_079-03,SRM_STA_079,Candidate Ranking System,Web,"Python,FastAPI,SQL",Advanced,3,False,False,4,2023
RW-PROJ-SRM_STA_079-04,SRM_STA_079,Skill Gap Analyzer,AI,"React,Docker,AWS",Advanced,4,True,True,3,2024
RW-PROJ-SRM_STA_079-05,SRM_STA_079,Resume Intelligence Dashboard,Web,"Pandas,Python,Docker",Basic,4,False,True,6,2026
RW-PROJ-SRM_STA_080-01,SRM_STA_080,Skill Gap Analyzer,IoT,"Pandas,Docker,React",Basic,1,True,True,4,2025
RW-PROJ-SRM_STA_080-02,SRM_STA_080,Skill Gap Analyzer,IoT,"Docker,React,AWS",Basic,2,False,True,8,2026
RW-PROJ-SRM_STA_080-03,SRM_STA_080,Candidate Ranking System,AI,"AWS,SQL,FastAPI",Basic,2,False,False,9,2023
