cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_STA_050-03,SRM_STA_050,• Microsoft Certified: Azure AI Fundamentals,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_051-01,SRM_STA_051,• Azure Data Scientist Associate,Issuer,Local,Programming,2022
RW-CERT-SRM_STA_051-02,SRM_STA_051,• Microsoft Dynamics 365 Finance Functional Consultant (MB,Issuer,Local,Programming,2026
RW-CERT-SRM_STA_051-03,SRM_STA_051,• Microsoft Certified: Azure AI Fundamentals,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_STA_052-01,SRM_STA_052,• Certified Kubernetes Application Developer (CKAD),Issuer,National,AI,2024
RW-CERT-SRM_STA_052-02,SRM_STA_052,• Certified Cloud Security Engineer,Issuer,National,Cloud,2023
RW-CERT-SRM_STA_052-03,SRM_STA_052,• CompTIA Security+ (SY0,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_STA_053-01,SRM_STA_053,• ServiceNow Certified System Administrator,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_STA_053-02,SRM_STA_053,• Salesforce Certified Agentforce Specialist,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_STA_053-03,SRM_STA_053,• UiPath Automation Developer Associate,Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_053-04,SRM_STA_053,• Certified Pega System Architect,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_STA_054-01,SRM_STA_054,• Microsoft Certified: Dynamics 365 Fundamentals (CRM),Issuer,Global_Premium,Data,2023
RW-CERT-SRM_STA_054-02,SRM_STA_054,• Certified Pega System Architect,Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_STA_054-03,SRM_STA_054,• Oracle Database SQL Specialist (1Z0,Issuer,Local,Data,2022
RW-CERT-SRM_STA_054-04,SRM_STA_054,• UiPath Automation Developer Associate,Issuer,Local,AI,2022
RW-CERT-SRM_STA_055-01,SRM_STA_055,• Microsoft Power BI Data Analyst,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_STA_055-02,SRM_STA_055,• Oracle AI Autonomous Database 2025 Professional,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_055-03,SRM_STA_055,• Tableau Desktop Specialist,Issuer,National,Web,2026
RW-CERT-SRM_STA_056-01,SRM_STA_056,• Entry Certificate in Business Analysis (ECBA),Issuer,National,Data,2024
RW-CERT-SRM_STA_056-02,SRM_STA_056,• Red Hat Certified Specialist in Containers,Issuer,Global_Standard,Programming,2022
RW-CERT-SRM_STA_056-03,SRM_STA_056,• GitHub Copilot Certification,Issuer,National,Web,2026
RW-CERT-SRM_STA_057-01,SRM_STA_057,• Scaler,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_STA_057-02,SRM_STA_057,• GitHub Copilot Certification,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_STA_057-03,SRM_STA_057,• Oracle AI Autonomous Database 2025 Professional,Issuer,National,Programming,2026
RW-CERT-SRM_STA_058-01,SRM_STA_058,• CompTIA Network+,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_STA_058-02,SRM_STA_058,• CCNA,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_STA_058-03,SRM_STA_058,• Certified Kubernetes Application Developer (CKAD),Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_058-04,SRM_STA_058,• Certified Cloud Security Engineer,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_STA_059-01,SRM_STA_059,• Entry Certificate in Business Analysis (ECBA),Issuer,National,AI,2025
RW-CERT-SRM_STA_059-02,SRM_STA_059,• Microsoft Dynamics 365 Finance Functional Consultant (MB,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_STA_059-03,SRM_STA_059,• Microsoft Certified: Azure AI Fundamentals,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_STA_060-01,SRM_STA_060,• Blue Prism Certified Developer,Issuer,Local,Cloud,2024
RW-CERT-SRM_STA_060-02,SRM_STA_060,• Oracle Cloud Infrastructure 2025 Generative AI Professional,Issuer,Local,AI,2025
RW-CERT-SRM_STA_060-03,SRM_STA_060,• Certified Full Stack Developer (CFSD),Issuer,National,Web,2026
RW-CERT-SRM_STA_060-04,SRM_STA_060,• Certified Modern Web Development,Issuer,National,Cloud,2024
RW-CERT-SRM_STA_061-01,SRM_STA_061,• Nutanix Certified Associate 6,Issuer,Local,Data,2022
RW-CERT-SRM_STA_061-02,SRM_STA_061,• Certified Kubernetes Application Developer (CKAD),Issuer,Global_Premium,Web,2026
RW-CERT-SRM_STA_061-03,SRM_STA_061,• Certified Ethical Hacker (CEH V12),Issuer,Local,Web,2025
RW-CERT-SRM_STA_061-04,SRM_STA_061,• CompTIA Network+,Issuer,National,Data,2022
RW-CERT-SRM_STA_062-01,SRM_STA_062,• NPTEL,Issuer,Global_Premium,Data,2022
RW-CERT-SRM_STA_062-02,SRM_STA_062,• A4Q Certified Selenium 4 Tester Foundation,Issuer,National,Cloud,2026
RW-CERT-SRM_STA_062-03,SRM_STA_062,• Professional Scrum Master (PSM I),Issuer,National,Data,2026
RW-CERT-SRM_STA_063-01,SRM_STA_063,• Tableau Desktop Specialist,Issuer,Local,Programming,2024
RW-CERT-SRM_STA_063-02,SRM_STA_063,• Oracle Cloud Infrastructure 2025 Generative AI Professional,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_063-03,SRM_STA_063,• Tableau Certified Data Analyst,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_STA_063-04,SRM_STA_063,• Azure Data Scientist Associate,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_STA_064-01,SRM_STA_064,• NPTEL,Issuer,National,AI,2022
RW-CERT-SRM_STA_064-02,SRM_STA_064,• Certified Blockchain Expert,Issuer,Local,Cloud,2026
RW-CERT-SRM_STA_065-01,SRM_STA_065,• Google Cloud Certified: Cloud Developer,Issuer,National,Data,2022
RW-CERT-SRM_STA_065-02,SRM_STA_065,• Microsoft Certified: Azure Developer Associate,Issuer,Global_Standard,Data,2026
RW-CERT-SRM_STA_065-03,SRM_STA_065,• Oracle Database SQL Specialist (1Z0,Issuer,Local,Programming,2022
RW-CERT-SRM_STA_065-04,SRM_STA_065,• AWS Certified Cloud Practitioner,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_066-01,SRM_STA_066,• Oracle Certified Professional: Java SE 17 Developer,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_STA_066-02,SRM_STA_066,• CompTIA IT Fundamentals,Issuer,National,AI,2024
RW-CERT-SRM_STA_066-03,SRM_STA_066,• Associate Android Developer,Issuer,Local,Programming,2025
RW-CERT-SRM_STA_066-04,SRM_STA_066,• Oracle Cloud Infrastructure 2025 Data Science Professional,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_STA_067-01,SRM_STA_067,• Certified Associate in Project Management (CAPM),Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_STA_067-02,SRM_STA_067,• NPTEL,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_STA_067-03,SRM_STA_067,• Professional Scrum Master (PSM I),Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_068-01,SRM_STA_068,• Atlassian Certified Associate,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_STA_068-02,SRM_STA_068,• Certified Modern Web Development,Issuer,National,Programming,2026
RW-CERT-SRM_STA_068-03,SRM_STA_068,• MongoDB Associate Developer,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_STA_068-04,SRM_STA_068,• CompTIA IT Fundamentals,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_STA_069-01,SRM_STA_069,• AWS Certified Developer,Issuer,Local,Programming,2025
RW-CERT-SRM_STA_069-02,SRM_STA_069,• Microsoft Power Platform Fundamentals,Issuer,Local,AI,2023
RW-CERT-SRM_STA_069-03,SRM_STA_069,• Tableau Certified Data Analyst,Issuer,Local,Cloud,2026
RW-CERT-SRM_STA_070-01,SRM_STA_070,• Microsoft Power BI Data Analyst,Issuer,National,Programming,2026
RW-CERT-SRM_STA_070-02,SRM_STA_070,• Oracle Cloud Infrastructure 2025 Data Science Professional,Issuer,National,Programming,2023
RW-CERT-SRM_STA_070-03,SRM_STA_070,• AWS Certified AI Practitioner,Issuer,Global_Standard,Cloud,2024
RW-CERT-SRM_STA_071-01,SRM_STA_071,• Red Hat Certified System Administrator (RHCSA),Issuer,Global_Standard,Web,2023
RW-CERT-SRM_STA_071-02,SRM_STA_071,• Microsoft Certified: Azure Developer Associate,Issuer,Local,Web,2024
RW-CERT-SRM_STA_071-03,SRM_STA_071,• CompTIA Security+ (SY0,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_STA_072-01,SRM_STA_072,• Google Cloud Certified: Cloud Developer,Issuer,Local,Web,2025
RW-CERT-SRM_STA_072-02,SRM_STA_072,• GitHub Actions Certification,Issuer,Local,Programming,2022
RW-CERT-SRM_STA_072-03,SRM_STA_072,• AWS Certified Cloud Practitioner,Issuer,National,Programming,2023
RW-CERT-SRM_STA_072-04,SRM_STA_072,• AWS Certified AI Practitioner,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_STA_073-01,SRM_STA_073,• Oracle Cloud Infrastructure 2025 Data Science Professional,Issuer,Global_Premium,AI,2025
RW-CERT-SRM_STA_073-02,SRM_STA_073,• GitHub Copilot Certification,Issuer,National,Data,2024
RW-CERT-SRM_STA_073-03,SRM_STA_073,• NVIDIA Certified Associate,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_074-01,SRM_STA_074,• Certified Kubernetes Application Developer (CKAD),Issuer,National,Data,2025
RW-CERT-SRM_STA_074-02,SRM_STA_074,• Oracle Certified Professional: Java SE 11 Developer,Issuer,Local,Data,2025
RW-CERT-SRM_STA_074-03,SRM_STA_074,• AWS Certified Solutions Architect,Issuer,National,AI,2023
RW-CERT-SRM_STA_075-01,SRM_STA_075,• AWS Certified Cloud Practitioner,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_STA_075-02,SRM_STA_075,• Oracle Cloud Infrastructure 2025 Data Science Professional,Issuer,Local,Data,2022
RW-CERT-SRM_STA_075-03,SRM_STA_075,• Google Cloud Certified: Cloud Digital Leader,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_STA_076-01,SRM_STA_076,• Microsoft Certified: Azure AI Fundamentals,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_STA_076-02,SRM_STA_076,• Atlassian Certified Associate,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_STA_076-03,SRM_STA_076,• Google Cloud Certified: Cloud Developer,Issuer,Global_Standard,Data,2024
RW-CERT-SRM_STA_076-04,SRM_STA_076,• Oracle Certified Professional: Java SE 11 Developer,Issuer,Global_Standard,AI,2023
RW-CERT-SRM_STA_077-01,SRM_STA_077,• Microsoft Power Platform Fundamentals,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_STA_077-02,SRM_STA_077,• AWS Certified Data Engineer,Issuer,Local,Web,2023
RW-CERT-SRM_STA_077-03,SRM_STA_077,• AWS Certified Machine Learning,Issuer,National,Web,2026
RW-CERT-SRM_STA_078-01,SRM_STA_078,• Microsoft Certified: Azure Developer Associate,Issuer,Local,Programming,2023
RW-CERT-SRM_STA_078-02,SRM_STA_078,• Microsoft Certified: Azure AI Fundamentals,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_STA_078-03,SRM_STA_078,• AWS Certified Solutions Architect,Issuer,National,Data,2025
RW-CERT-SRM_STA_078-04,SRM_STA_078,• Google Cloud Certified: Cloud Developer,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_STA_079-01,SRM_STA_079,• Professional Scrum Master (PSM I),Issuer,Local,Cloud,2024
RW-CERT-SRM_STA_079-02,SRM_STA_079,• Certified Associate in Project Management (CAPM),Issuer,Global_Premium,AI,2026
RW-CERT-SRM_STA_079-03,SRM_STA_079,• A4Q Certified Selenium 4 Tester Foundation,Issuer,Local,Web,2023
RW-CERT-SRM_STA_080-01,SRM_STA_080,• Oracle Cloud Visual Builder Studio 2023 Application Associate,Issuer,National,Data,2024
RW-CERT-SRM_STA_080-02,SRM_STA_080,• Atlassian Certified Associate,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_STA_080-03,SRM_STA_080,• GitHub Actions Certification,Issuer,National,AI,2022
RW-CERT-SRM_STA_081-01,SRM_STA_081,• Microsoft Dynamics 365 Finance Functional Consultant (MB,Issuer,Local,Programming,2023
RW-CERT-SRM_STA_081-02,SRM_STA_081,• ISTQB Foundation Level,Issuer,National,Data,2025
RW-CERT-SRM_STA_081-03,SRM_STA_081,• NVIDIA Certified Associate,Issuer,Global_Premium,Programming,2025
RW-CERT-SRM_STA_082-01,SRM_STA_082,• Microsoft Dynamics 365 Finance Functional Consultant (MB,Issuer,National,Programming,2025
RW-CERT-SRM_STA_082-02,SRM_STA_082,• Red Hat Certified Specialist in Containers,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_082-03,SRM_STA_082,• AWS Certified Machine Learning,Issuer,National,Data,2022
RW-CERT-SRM_STA_083-01,SRM_STA_083,• NPTEL,Issuer,Local,AI,2026
RW-CERT-SRM_STA_083-02,SRM_STA_083,• Certified Blockchain Expert,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_STA_084-01,SRM_STA_084,• Linux Essentials,Issuer,Local,Data,2023
RW-CERT-SRM_STA_084-02,SRM_STA_084,• Palo Alto Networks Cybersecurity Entry,Issuer,Local,AI,2022
RW-CERT-SRM_STA_084-03,SRM_STA_084,• CompTIA Cloud+,Issuer,Local,AI,2025
RW-CERT-SRM_STA_084-04,SRM_STA_084,• CCNA,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_085-01,SRM_STA_085,• ISTQB Foundation Level,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_STA_085-02,SRM_STA_085,• AWS Certified AI Practitioner,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_STA_085-03,SRM_STA_085,• Azure Data Scientist Associate,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_086-01,SRM_STA_086,• NPTEL,Issuer,Local,Programming,2025
RW-CERT-SRM_STA_086-02,SRM_STA_086,• Certified Associate in Project Management (CAPM),Issuer,National,Cloud,2025
RW-CERT-SRM_STA_086-03,SRM_STA_086,• Professional Scrum Master (PSM I),Issuer,National,Cloud,2025
RW-CERT-SRM_STA_086-04,SRM_STA_086,• Atlassian Certified Associate,Issuer,National,AI,2025
RW-CERT-SRM_STA_087-01,SRM_STA_087,• Oracle Certified Professional: Java SE 17 Developer,Issuer,Local,Web,2022
RW-CERT-SRM_STA_087-02,SRM_STA_087,• Certified React.js Developer,Issuer,Local,Cloud,2024
RW-CERT-SRM_STA_087-03,SRM_STA_087,• Oracle AI Autonomous Database 2025 Professional,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_STA_087-04,SRM_STA_087,• App Development with Swift Certification,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_088-01,SRM_STA_088,• Oracle Cloud Infrastructure 2025 Generative AI Professional,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_STA_088-02,SRM_STA_088,• NVIDIA Certified Associate,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_STA_088-03,SRM_STA_088,• AWS Certified AI Practitioner,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_STA_089-01,SRM_STA_089,• Oracle Certified Professional: Java SE 17 Developer,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_STA_089-02,SRM_STA_089,• AWS Certified Developer,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_STA_089-03,SRM_STA_089,• Oracle AI Autonomous Database 2025 Professional,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_STA_089-04,SRM_STA_089,• MongoDB Associate Developer,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_STA_090-01,SRM_STA_090,• Certified Pega System Architect,Issuer,National,Web,2023
RW-CERT-SRM_STA_090-02,SRM_STA_090,• Certified Modern Web Development,Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_STA_090-03,SRM_STA_090,• Certified React.js Developer,Issuer,Local,Web,2022
RW-CERT-SRM_STA_090-04,SRM_STA_090,• Salesforce Certified Platform Developer I,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_STA_091-01,SRM_STA_091,• Linux Essentials,Issuer,National,Web,2024
RW-CERT-SRM_STA_091-02,SRM_STA_091,• CCNA,Issuer,Local,Cloud,2022
RW-CERT-SRM_STA_091-03,SRM_STA_091,"• Microsoft Certified: Security, Compliance, and Identity Fundamentals",Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_STA_092-01,SRM_STA_092,• NPTEL,Issuer,Local,Programming,2023
RW-CERT-SRM_STA_092-02,SRM_STA_092,• Certified Blockchain Expert,Issuer,Local,AI,2023
RW-CERT-SRM_STA_093-01,SRM_STA_093,• GitHub Actions Certification,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_STA_093-02,SRM_STA_093,• Oracle Database SQL Specialist (1Z0,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_STA_093-03,SRM_STA_093,• AWS Certified Developer,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_093-04,SRM_STA_093,• Oracle AI Autonomous Database 2025 Professional,Issuer,National,AI,2026
RW-CERT-SRM_STA_094-01,SRM_STA_094,• Certified Associate in Project Management (CAPM),Issuer,National,Cloud,2025
RW-CERT-SRM_STA_094-02,SRM_STA_094,• NPTEL,Issuer,Global_Standard,AI,2023
RW-CERT-SRM_STA_094-03,SRM_STA_094,• A4Q Certified Selenium 4 Tester Foundation,Issuer,National,AI,2024
RW-CERT-SRM_STA_094-04,SRM_STA_094,• Professional Scrum Master (PSM I),Issuer,Local,Programming,2022
RW-CERT-SRM_STA_095-01,SRM_STA_095,• Associate Android Developer,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_STA_095-02,SRM_STA_095,• Certified React.js Developer,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_STA_095-03,SRM_STA_095,• Atlassian Certified Associate,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_STA_095-04,SRM_STA_095,• Certified Full Stack Developer (CFSD),Issuer,Global_Premium,Data,2023
RW-CERT-SRM_STA_096-01,SRM_STA_096,• Oracle Database SQL Specialist (1Z0,Issuer,National,AI,2026
RW-CERT-SRM_STA_096-02,SRM_STA_096,• Microsoft Certified: Azure Fundamentals,Issuer,National,AI,2024
RW-CERT-SRM_STA_096-03,SRM_STA_096,• Blue Prism Certified Developer,Issuer,Local,AI,2023
RW-CERT-SRM_STA_096-04,SRM_STA_096,• Microsoft Certified: Azure Developer Associate,Issuer,Local,Programming,2023
RW-CERT-SRM_STA_097-01,SRM_STA_097,• AWS Certified Solutions Architect,Issuer,National,AI,2024
RW-CERT-SRM_STA_097-02,SRM_STA_097,• Oracle APEX Cloud Developer Professional,Issuer,Local,AI,2023
RW-CERT-SRM_STA_097-03,SRM_STA_097,• AWS Certified Cloud Practitioner,Issuer,National,Web,2023
RW-CERT-SRM_STA_097-04,SRM_STA_097,• Microsoft Certified: Azure Developer Associate,Issuer,National,Programming,2022
RW-CERT-SRM_STA_098-01,SRM_STA_098,• AWS Certified Solutions Architect,Issuer,Local,Web,2025
RW-CERT-SRM_STA_098-02,SRM_STA_098,• Google Cloud Certified: Cloud Digital Leader,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_STA_098-03,SRM_STA_098,• CompTIA IT Fundamentals,Issuer,Local,AI,2025
RW-CERT-SRM_STA_099-01,SRM_STA_099,• AWS Certified AI Practitioner,Issuer,Local,Web,2022
RW-CERT-SRM_STA_099-02,SRM_STA_099,• CompTIA Data+,Issuer,National,AI,2022
RW-CERT-SRM_STA_099-03,SRM_STA_099,• Microsoft Power Platform Fundamentals,Issuer,Local,Cloud,2023
RW-CERT-SRM_STA_099-04,SRM_STA_099,• Oracle Cloud Infrastructure 2025 Data Science Professional,Issuer,Local,Web,2023
RW-CERT-SRM_STA_100-01,SRM_STA_100,• Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_STA_100-02,SRM_STA_100,• AWS Certified Developer,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_STA_100-03,SRM_STA_100,• Google Cloud Certified: Cloud Digital Leader,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_STA_101-01,SRM_STA_101,• JSE,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_STA_101-02,SRM_STA_101,• AWS Certified Solutions Architect,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_STA_101-03,SRM_STA_101,• Associate Android Developer,Issuer,National,Programming,2025
RW-CERT-SRM_STA_102-01,SRM_STA_102,• Microsoft Power Platform Fundamentals,Issuer,Local,Web,2022
RW-CERT-SRM_STA_102-02,SRM_STA_102,• Red Hat Certified Engineer (DevOps),Issuer,Global_Standard,Web,2023
RW-CERT-SRM_STA_102-03,SRM_STA_102,• CompTIA IT Fundamentals,Issuer,National,Data,2025
RW-CERT-SRM_STA_102-04,SRM_STA_102,• Microsoft Power BI Data Analyst,Issuer,Local,Data,2024
RW-CERT-SRM_STA_103-01,SRM_STA_103,• Red Hat Certified Specialist in Containers,Issuer,Local,AI,2024
RW-CERT-SRM_STA_103-02,SRM_STA_103,• NVIDIA Certified Associate,Issuer,Local,Programming,2023
RW-CERT-SRM_STA_104-01,SRM_STA_104,• Oracle Certified Professional: Java SE 17 Developer,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_104-02,SRM_STA_104,• Oracle APEX Cloud Developer Professional,Issuer,Local,Programming,2022
RW-CERT-SRM_STA_104-03,SRM_STA_104,• Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Data,2025
RW-CERT-SRM_STA_105-01,SRM_STA_105,• Oracle Cloud Visual Builder Studio 2023 Application Associate,Issuer,National,Cloud,2026
RW-CERT-SRM_STA_105-02,SRM_STA_105,• MuleSoft Certified Developer,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_STA_105-03,SRM_STA_105,• Salesforce Certified Agentforce Specialist,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_STA_106-01,SRM_STA_106,• NPTEL,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_106-02,SRM_STA_106,• Certified Blockchain Expert,Issuer,Global_Standard,Web,2026
RW-CERT-SRM_STA_107-01,SRM_STA_107,• MuleSoft Certified Developer,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_STA_107-02,SRM_STA_107,• Platform App Builder Certification,Issuer,Local,Web,2024
RW-CERT-SRM_STA_107-03,SRM_STA_107,• Salesforce Certified Agentforce Specialist,Issuer,National,AI,2025
RW-CERT-SRM_STA_108-01,SRM_STA_108,• Oracle Cloud Infrastructure 2025 Data Science Professional,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_STA_108-02,SRM_STA_108,• Google Cloud Certified: Machine Learning Engineer,Issuer,National,Programming,2023
RW-CERT-SRM_STA_108-03,SRM_STA_108,• ISTQB Foundation Level,Issuer,Local,Programming,2022
RW-CERT-SRM_STA_108-04,SRM_STA_108,• AWS Certified Machine Learning,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_STA_109-01,SRM_STA_109,• MongoDB Associate Developer,Issuer,Global_Standard,AI,2025
RW-CERT-SRM_STA_109-02,SRM_STA_109,• Google Cloud Certified: Machine Learning Engineer,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_STA_109-03,SRM_STA_109,• Docker Certified Associate,Issuer,National,AI,2023
RW-CERT-SRM_STA_109-04,SRM_STA_109,• Certified Full Stack Developer (CFSD),Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_STA_110-01,SRM_STA_110,• MuleSoft Certified Developer,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_STA_110-02,SRM_STA_110,• ServiceNow Certified System Administrator,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_STA_110-03,SRM_STA_110,• UiPath Automation Developer Associate,Issuer,Local,Programming,2025
RW-CERT-SRM_STA_111-01,SRM_STA_111,• Atlassian Certified Associate,Issuer,Global_Standard,Web,2025
RW-CERT-SRM_STA_111-02,SRM_STA_111,• Certified Associate in Project Management (CAPM),Issuer,Local,Programming,2022
RW-CERT-SRM_STA_111-03,SRM_STA_111,• A4Q Certified Selenium 4 Tester Foundation,Issuer,Local,Programming,2023
RW-CERT-SRM_STA_111-04,SRM_STA_111,• NPTEL,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_STA_112-01,SRM_STA_112,• NPTEL,Issuer,National,AI,2025
RW-CERT-SRM_STA_112-02,SRM_STA_112,• Certified Blockchain Expert,Issuer,Global_Premium,Programming,2026
RW-CERT-SRM_STA_113-01,SRM_STA_113,• Blue Prism Certified Developer,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_STA_113-02,SRM_STA_113,• Google Cloud Certified: Cloud Engineer,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_STA_113-03,SRM_STA_113,• Oracle Database SQL Specialist (1Z0,Issuer,Local,AI,2025
RW-CERT-SRM_STA_113-04,SRM_STA_113,• Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2026
